position_type,company_type,hashedid,,,,,,,,,,,,,
engineer,misc,c3a6ef1c509668b65973ed5e4bc6553c3b1e7549,,,,,,,,,,,,,
misc,consulting,df796f34577ca6fe78e89550e3473660ac9dddea,,,,,,,,,,,,,
marketing_sales,misc,15e57e18635ecacedc4ae3a2462474d8ed400346,,,,,,,,,,,,,
finance,misc,678240771c5284b56c3fc1c37e87ac34a99d76f2,,,,,,,,,,,,,
misc,supplychain_manufacturing,78ba83078299f5edcb0e2942f826288ca89b551c,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,44210123fdf626718922627f0b13a1d9672799c0,,,,,,,,,,,,,
marketing_sales,tech,e62494802efe52e6c122a2b010eb98b0c65d57d7,,,,,,,,,,,,,
operations_supplychain,tech,a4541b444809e2ad223136847fc3079bc0386027,,,,,,,,,,,,,
marketing_sales,misc,48073ff61c46dfabfce71a682cf23ee84a14e42c,,,,,,,,,,,,,
marketing_sales,tech,520984379c2a87fd9bc8896c8fdc7bc6d24add86,,,,,,,,,,,,,
education,education,668255cf30027e24f015731a83db0211ff095c85,,,,,,,,,,,,,
operations_supplychain,tech,a329526a219bda02d16b1d0160705b1ad3192d6e,,,,,,,,,,,,,
engineer,misc,f800a4a444c9bec386a6ca500c2d238a372e1ffc,,,,,,,,,,,,,
education,education,a62c2920242b1e3e3cfbfe9c2a069ca42490f39c,,,,,,,,,,,,,
engineer,misc,0b3b246e9bfdb168131685fb347766130f75f73b,,,,,,,,,,,,,
executive_or_management,misc,81ab5de1aa10e99535fb54fe7ce4b945efaaaff8,,,,,,,,,,,,,
executive_or_management,tech,c8e09446e82666d0454fa00093603f07a2b2f1c8,,,,,,,,,,,,,
misc,tech,28b50e175d7b37b21e1b65b967f2539db17db8bf,,,,,,,,,,,,,
misc,misc,6f1d037e1c4b53248b62dab40e2bc04dae4d79ad,,,,,,,,,,,,,
executive_or_management,tech,35a772d54cc3aa9d122842beb230b77812df354a,,,,,,,,,,,,,
engineer,supplychain_manufacturing,7ae9c42847acca85f74cf7baf9dbf7b4c1270e13,,,,,,,,,,,,,
marketing_sales,tech,fd5538b380a362e07f1a288934ad16f484b5cf77,,,,,,,,,,,,,
marketing_sales,tech,5e140effab638e9e11e3e448eb4eedca7154f522,,,,,,,,,,,,,
education,nonprofit_ngo,86653ab5d840d54690fa4a87fdbdfb9b95f3ccfb,,,,,,,,,,,,,
executive_or_management,tech,64c7a46c94cebfac07008a78d1a269de8df72d10,,,,,,,,,,,,,
misc,misc,a21590c1b37bf30975a5d77f8211e2437b5cef56,,,,,,,,,,,,,
engineer,misc,4c11e30b72bb988354c0666e109d97beb4486049,,,,,,,,,,,,,
executive_or_management,tech,367cc75508e46d1f09f55aca84492750de4f0f6c,,,,,,,,,,,,,
executive_or_management,consulting,c493a0a6ec9ea40297fd09e30a18e08bdd4c8121,,,,,,,,,,,,,
misc,misc,e8dff65bbd3b3b3e05aec609868ed0438675aafd,,,,,,,,,,,,,
finance,nonprofit_ngo,c6252b2112242c18afd6d46e3eb038139ec910e7,,,,,,,,,,,,,
marketing_sales,finance,e44f9a5a3e0fdf11145b2ee1387e0198d4fb8cf3,,,,,,,,,,,,,
marketing_sales,tech,e3445b01293fcfa914746bf14a0ca9b03e4f1bb0,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,b402f69ce62b7f96310c600f7df99e1fbeadacb3,,,,,,,,,,,,,
executive_or_management,tech,0f6efa91395eabf730b172ed6810f0d116aa6a93,,,,,,,,,,,,,
education,education,aff097917730e7eee947a58fdbe01aab8b7e6c60,,,,,,,,,,,,,
misc,misc,fa871d1359619b804ff28cff4925b2938d60c9e0,,,,,,,,,,,,,
marketing_sales,tech,719a2ce80d9c54cd65d84bf7372c2338b83316a1,,,,,,,,,,,,,
executive_or_management,misc,f01771dcd069fac2731c31495bf6d9e2d432c37f,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,fffc8da113e32bd0245244580420ee4ddc4e79be,,,,,,,,,,,,,
misc,government,175f3809a51a5e31f5bb1ab42aace8e7ff9b5641,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,75fc3c4c07040f5a1376f5ce15b32e2992e9c59c,,,,,,,,,,,,,
executive_or_management,tech,e3d0d86e2cbd0dea59f3b42fcc5cadb3aaf8f617,,,,,,,,,,,,,
executive_or_management,tech,f921f5371f8333e9c91cee4ac51b718564d7fa26,,,,,,,,,,,,,
operations_supplychain,tech,48a5b19bca377b0653bf04aeba10c67baa0a56d6,,,,,,,,,,,,,
operations_supplychain,tech,008a2b4697550951c1cfb7da3e44a3ad9a9ac982,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,f84f18e60bdb83755e1d491a35949294a48ceeed,,,,,,,,,,,,,
executive_or_management,misc,cc111ec551bc352943ff06cd66d0758860574e80,,,,,,,,,,,,,
engineer,government,bd0cb0cb750c603de3b50760425d70e5528f7267,,,,,,,,,,,,,
executive_or_management,tech,035c0d0ef0b33ab7f765646e64f183eb88e04f42,,,,,,,,,,,,,
marketing_sales,misc,7dbc7358bfb99296f62ee79289b0757f933f3b0b,,,,,,,,,,,,,
operations_supplychain,tech,e76510918661e6d4ee5bda533178fd17c846529b,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,46642e2399368bc3ded24ebbc126ecd7b9c613cc,,,,,,,,,,,,,
executive_or_management,tech,87d15501a3711c99478b497bfcf628159f246cf8,,,,,,,,,,,,,
executive_or_management,consulting,9e6ef1240955c5257a860f1bd18173c9e4e4a764,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,5bccc1806d2e91c02bd9f42a3f0d3f05d144f2d1,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,8c0bffbdcaa55b82c756ccff4f24bb0cf8810309,,,,,,,,,,,,,
executive_or_management,education,815e1ca6ff533e0c516d26fdf4c5795cae7b8146,,,,,,,,,,,,,
executive_or_management,misc,36d36acca24c8ba7c49ca976fa8fff2351e5eeb9,,,,,,,,,,,,,
executive_or_management,tech,6a74b0e959c78677d8ee6897dd68294079bdda40,,,,,,,,,,,,,
misc,tech,d8034cbddd83752ae78c66983b081cc93198a068,,,,,,,,,,,,,
engineer,tech,cfe973514caaeb7d6b9c52fda42dcd9f93a2110f,,,,,,,,,,,,,
marketing_sales,tech,4416c016b1bcd142b426416925c9bf403f5315b0,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,6f78155a993ff26dc90ea3618cd00187879b65e4,,,,,,,,,,,,,
executive_or_management,finance,ad4434307e8d6e81f7e2ebfe5724bc9e4882fa22,,,,,,,,,,,,,
executive_or_management,misc,00d0ed56e8deb3536abe3209b13f560370efb5b3,,,,,,,,,,,,,
engineer,engineer,f5fac9a3d2ed3a17db9607c1f929982159906326,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,7610a534a3a1edd38e0fe98ceddef32b136771bb,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,18e88a49c66df33d90711f69e490385cff50470c,,,,,,,,,,,,,
executive_or_management,misc,ba19043ebdacad238568e00afae89e4eb2027883,,,,,,,,,,,,,
executive_or_management,consulting,62aad91d9140d88c150c932d9ed6e6aaeedd8c17,,,,,,,,,,,,,
finance,nonprofit_ngo,a1416408b7f96efb6b07044a76ce68c6fd5ba535,,,,,,,,,,,,,
executive_or_management,government,619751071fcb8fd2aaa1a8cfffad938cb224e150,,,,,,,,,,,,,
marketing_sales,tech,e7078c7590ddde34fcf2f16f588004ffe4c4d5b0,,,,,,,,,,,,,
executive_or_management,finance,9cd881e08d4ef1541db2550c781c0e40e3df370a,,,,,,,,,,,,,
engineer,misc,6fc9e8d23998d337715d67a24247e4f53517ec9f,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,75c3d76ceb329499ca2191d1b93d96d0a0a50cf6,,,,,,,,,,,,,
executive_or_management,misc,a92b9e356ba89391caa93a6fbd4261ecb29dd71d,,,,,,,,,,,,,
misc,misc,cb9352381699a72f80092a3e35f925b61cb35bb7,,,,,,,,,,,,,
education,education,225f7007b99a5fefe9a001b31703646eac550d26,,,,,,,,,,,,,
operations_supplychain,misc,2cde83f918eb313d49060b67d72110b832c2f277,,,,,,,,,,,,,
marketing_sales,misc,90291189e370a02effe2b9f14eda8968abbac35c,,,,,,,,,,,,,
misc,tech,6a595a542e3a1e4436acf1d55b20b19b5624a95d,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,319e20022a96ab8d23e7033595aecf02b139fd4b,,,,,,,,,,,,,
executive_or_management,misc,a7dabde9a1efc1a30f9d6471d9ec58b6722eb3cf,,,,,,,,,,,,,
engineer,supplychain_manufacturing,2316732ebb025f60da4c6776dd229aaeec179b5a,,,,,,,,,,,,,
executive_or_management,tech,f0347d9921753174657657349e41b0e161589db4,,,,,,,,,,,,,
misc,tech,07b3aafcabcfacba44d8d6cd89e2002d6e970e4e,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,6611cded6955479553b5b8cc5d7bd4d794f5abd6,,,,,,,,,,,,,
executive_or_management,tech,12faf22d40cf732dc93e18bf416987f1e95b2e00,,,,,,,,,,,,,
executive_or_management,misc,5c6efcb9ee6b8d7039964c74ec654921359d8086,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,c55587cf1058857e4f25917ef7ea7d5a06909d92,,,,,,,,,,,,,
engineer,misc,1fcb07596127f3d372502bcc9dcb4dc351072258,,,,,,,,,,,,,
executive_or_management,finance,b35804c790090005b11fea71defa792473d73f91,,,,,,,,,,,,,
executive_or_management,misc,ec31a45a48747d9ebcedf12d7135ab92c5143b97,,,,,,,,,,,,,
engineer,misc,c659c5c2dc5471efff27282d55828c93bcbe4b1d,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,d8244e2865127c1bed4f07a05f55dc5d01fce817,,,,,,,,,,,,,
misc,consulting,0494607a62a3b5dcc2bb9f944bcbe5a322e34d55,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,50d705c5725b83af6171dee65d01b8b47b7564cf,,,,,,,,,,,,,
misc,misc,a74661ab812aeb4de9deb072a7b4c7462c26b8fc,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,25a36007e521b4229a7d8014375e54c391c1770f,,,,,,,,,,,,,
marketing_sales,consulting,8aeffc04321263737c837247d44962e8352f2794,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,3a9aff4e78063cb6e69af021a1307ba7a231abeb,,,,,,,,,,,,,
misc,misc,8a0f1b9577a1522f72abb2f001d0b96bfe54cfb6,,,,,,,,,,,,,
marketing_sales,tech,cd3593e7e0a274d6b1504dec29f35a3fe498c8a4,,,,,,,,,,,,,
marketing_sales,consulting,84c73452a1e22cdaa2964e6302f1883e13cc2715,,,,,,,,,,,,,
misc,consulting,8f0691d3f4778992b4018d387bd3f0cf75daabc0,,,,,,,,,,,,,
executive_or_management,finance,7a2425613ba331f137857a5d2bac858b9346be00,,,,,,,,,,,,,
executive_or_management,consulting,6b6cf982847084587574c070c3e4170b9b765103,,,,,,,,,,,,,
misc,tech,460fb0147f4fc0eddc22bedc517906ab27002a09,,,,,,,,,,,,,
executive_or_management,tech,b7ce73613fdf16ecaf15c82f821f7baa7e747de5,,,,,,,,,,,,,
executive_or_management,finance,44dbbee0456a1224b3450afa67f107d7a8b37472,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,59a841b5439ba87a8367e02052d5f0be4b7c39b0,,,,,,,,,,,,,
education,education,e47ad1d38d81c1654738c94225caed72544d4a60,,,,,,,,,,,,,
executive_or_management,legal,cc1b6e3db08a268f7a18aa9f5453b3725f18bfab,,,,,,,,,,,,,
executive_or_management,tech,0338b25fb59e811681888be7897fd2349191a847,,,,,,,,,,,,,
engineer,supplychain_manufacturing,6bb65113111d212683ea59a86bc9b6dfed7edd08,,,,,,,,,,,,,
marketing_sales,misc,a388ad860c673d890d13ce3ffbfbb635aa6c4996,,,,,,,,,,,,,
misc,tech,ab0fd5d4522d35f6dbc72a4842258c70bd71b1a3,,,,,,,,,,,,,
executive_or_management,misc,73535cfedd58aae48204b6fd395414fd14896738,,,,,,,,,,,,,
executive_or_management,misc,02e8935f201f0ffe8f8748f497b11763d7fb9bbe,,,,,,,,,,,,,
misc,consulting,6b6214a13838cd65749e24f0084514335df5952c,,,,,,,,,,,,,
marketing_sales,tech,c13558cc910bf71e28bd9ff00ef089da3ecfc2a5,,,,,,,,,,,,,
misc,consulting,9945dc84e7f232a41b22f75c2f757aeccb9e9195,,,,,,,,,,,,,
executive_or_management,education,7864d83bf0a5aa6df9bf1fc5742b1577f3d1655c,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,5ee3c4fb07aea5024e787ee6af16d2239d15b069,,,,,,,,,,,,,
marketing_sales,tech,b79e02658a11888a7fc84d9bf3e09388e075e27e,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,1f96eedc024043e7413cd1da07347058e9a891bc,,,,,,,,,,,,,
engineer,misc,0fd38eb54f22597c1431c9f04543618e9e7be0a0,,,,,,,,,,,,,
engineer,tech,4f92dedbefc04a030932f1989531dc4b97fb356a,,,,,,,,,,,,,
misc,consulting,832b2377e7fbe1ef9837ab71ac5015bdf2fe8744,,,,,,,,,,,,,
executive_or_management,consulting,0d766fab295604f93dee44f2531cedc364e70ad2,,,,,,,,,,,,,
misc,finance,c3c8db00c1cb8df76641324fdf0271dc4c15dd48,,,,,,,,,,,,,
executive_or_management,finance,251e479e9d86c63a322fd02a4b3d9e064c3e5507,,,,,,,,,,,,,
operations_supplychain,nonprofit_ngo,6cb7bb5d945cdde8fbd34d6e8e8680c3fc4825ac,,,,,,,,,,,,,
executive_or_management,finance,42d16469ae7b570f6092be8657b3361c91e2858c,,,,,,,,,,,,,
executive_or_management,finance,c8985a63057047a63026c81919b7ca8b4bceac09,,,,,,,,,,,,,
misc,consulting,56a006e7672b6d22880a242bf0225f7c4ada14ae,,,,,,,,,,,,,
misc,tech,fbb32400aaece1421f5ee3a73e3f91fd81064f19,,,,,,,,,,,,,
engineer,tech,09785dbf079bce5a0d6bd4a1f7afdee51fe321ae,,,,,,,,,,,,,
misc,tech,2bcce9dd8968c4f23256321aeb6a6c92a226db78,,,,,,,,,,,,,
marketing_sales,tech,f7ed9b8892c3375cf092497fc826f750cfe2518a,,,,,,,,,,,,,
executive_or_management,misc,030e304dbb09ced6fec017de8b14cf23d4e09d10,,,,,,,,,,,,,
executive_or_management,tech,6088252ede9e4e862439209cd44043221a64979f,,,,,,,,,,,,,
engineer,tech,683736d2c7687022000a984726232a6ddec87d52,,,,,,,,,,,,,
misc,misc,3612cada86342ca35df267d5cf0493ecbb0348fb,,,,,,,,,,,,,
executive_or_management,tech,351552e939a8fafa0a8f1cf01c53f070b336a80b,,,,,,,,,,,,,
misc,consulting,fd38e59fb58f122370413e736d08f47e0c7e30d5,,,,,,,,,,,,,
misc,nonprofit_ngo,1d0670849e8b36b6cc85e4925bccc323f89af2cd,,,,,,,,,,,,,
executive_or_management,consulting,af96dc2104f7effa55ec4d520eeb4b6a752c760a,,,,,,,,,,,,,
executive_or_management,consulting,9bb2266e4ee3059fbf1a52aed07128630dd4ada3,,,,,,,,,,,,,
executive_or_management,tech,c00e67638192b3fa8a1199458ff2317c624403fc,,,,,,,,,,,,,
misc,consulting,93a25ebb58046b119b3683ebfe04b247933c4c32,,,,,,,,,,,,,
engineer,finance,a9437c6de0a45ea025c8764725aff0c33218e68d,,,,,,,,,,,,,
executive_or_management,misc,df25d13f1319f81f5575c3f4f00777f44da0a796,,,,,,,,,,,,,
misc,tech,e2f0775e4f3091605868b18a2e3dcd9f61aa02e4,,,,,,,,,,,,,
executive_or_management,consulting,129c673aea769fff46fa40534cd3201415ff6f92,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,958fcccfcf1b3926dd2d0e11bb37e12e9a6ab885,,,,,,,,,,,,,
misc,misc,16b2c968225ff4a39d063006aa5c4cec8dbbea00,,,,,,,,,,,,,
executive_or_management,misc,b6165211afc05cfe28fde53795204e62d493352f,,,,,,,,,,,,,
engineer,finance,a2a49fa9de5af59d2b7c2a64b6ba62bc92bd90e5,,,,,,,,,,,,,
marketing_sales,misc,44217cde742883d0dff6dba7dfbd64431d413685,,,,,,,,,,,,,
misc,nonprofit_ngo,0e1dad03af33146064af400ed7569292a9e743da,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,7d1bb9ed4ff61a46dcfa68679ae436eaf5f14a32,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,8c522ac3e597e2722965552e5a450ca837c9e034,,,,,,,,,,,,,
engineer,government,1f1bfdc89df0f0e17a4a3ecdc3ff6bc6c81c863f,,,,,,,,,,,,,
executive_or_management,finance,ca3f9406ce468b09e4b3e66dac8f107e0e126e57,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,7cad933b8ae0e2b6afe397d9201b07b4358e14ab,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,20ed69ebd60517683d5f1624d458f9c98bf06af0,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,a0c243aee013fc85b0fed546c1d33e5e1c32e7fe,,,,,,,,,,,,,
executive_or_management,tech,2a0f07bbecff5378d4db78709d76a98b0949d0ab,,,,,,,,,,,,,
executive_or_management,finance,4fcd84a817cb629ea6c2061ddb0b171aafb3a6e6,,,,,,,,,,,,,
executive_or_management,consulting,b8521cb5275623909f5655865e217873d2409758,,,,,,,,,,,,,
engineer,tech,4eac444f1063cf1b9c0a22d6b46a590bce3261c9,,,,,,,,,,,,,
executive_or_management,tech,081b92315ac9eec949236333da251d777807bc20,,,,,,,,,,,,,
Unknown,Unknown,1c75ca2200e4fa313ffb98195b2fb980972e74e9,,,,,,,,,,,,,
executive_or_management,tech,0bacb543ad485b92abd347bf270688dada8e4f93,,,,,,,,,,,,,
executive_or_management,finance,c4539e1e86740ae4134bb7d697d54b652b948f7e,,,,,,,,,,,,,
executive_or_management,finance,e4ed35a7d75c410c3b9f64d78397b519a62ed000,,,,,,,,,,,,,
marketing_sales,misc,153264021bc44da5650d4daec819969ac2a15bfb,,,,,,,,,,,,,
executive_or_management,education,2aee50be9b5cf6155dbfd862fd5c2236984d8e65,,,,,,,,,,,,,
executive_or_management,government,12b768e47a7b13fa4c22c1f4c301b4be270d0241,,,,,,,,,,,,,
executive_or_management,consulting,1df79da3391e21146c4ec6361c791a26d46ed5f4,,,,,,,,,,,,,
marketing_sales,misc,d650ca1834084c10ac09b856a4bb6487bd3c3daf,,,,,,,,,,,,,
engineer,tech,a87b707044bcb8690e68ca037473dd4902dc03b6,,,,,,,,,,,,,
marketing_sales,supplychain_manufacturing,a6e7e0f07ba79a847483095dd659389a0b5bee77,,,,,,,,,,,,,
executive_or_management,misc,8b5e356852496fe4def8ccb7d4fd557df4e7677e,,,,,,,,,,,,,
engineer,tech,853d639773b0063cfaa2ae1c8bfe8ee1e441d5eb,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,0f659fd4526c09e8a259d1fdfbf91b05dca1d118,,,,,,,,,,,,,
misc,misc,5a9a81cd08532a929c0ec5a150ba3b1130b4488d,,,,,,,,,,,,,
marketing_sales,misc,2291caa091e068f59b0137728f33bd23a18a105b,,,,,,,,,,,,,
executive_or_management,finance,4ab3043f06445a6cca42464fed612f9496d28931,,,,,,,,,,,,,
marketing_sales,tech,4f648a693555e9792d60498690bbc8293f7d581e,,,,,,,,,,,,,
executive_or_management,tech,cf5faa34c5479a38bedd71088306aa30b02efb41,,,,,,,,,,,,,
executive_or_management,tech,646b83d3922a0fbc2419f78d121d0a9121b0e992,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,7488a180788c5f2eee715e387e14b2f359be131d,,,,,,,,,,,,,
executive_or_management,tech,b6653272f97c39cbd4e571b3b19c66da375dddea,,,,,,,,,,,,,
executive_or_management,consulting,29865f2dbdf941c1d5b39837962387a64974645a,,,,,,,,,,,,,
misc,consulting,e594075d753e28d05c4ad0665d356e5a49f6606a,,,,,,,,,,,,,
executive_or_management,tech,355b92f44c2e208d27498fd4a1729ad49ac8a37b,,,,,,,,,,,,,
misc,nonprofit_ngo,bbe31d8d57821885fb8b915dfca7398657199625,,,,,,,,,,,,,
executive_or_management,tech,885ce057f09fcc3c42473d96d8e65531ee6be80b,,,,,,,,,,,,,
misc,consulting,3ee946175b1c4492cd7ee87edcee8c261c42562f,,,,,,,,,,,,,
executive_or_management,tech,b49b6a8f89d07370949d1eb1a19240f40398b7f8,,,,,,,,,,,,,
misc,nonprofit_ngo,0d4124fd061dda13494d24518c1cb8c8ac884874,,,,,,,,,,,,,
executive_or_management,finance,70276f8373dcc4e031aba010e90eca706e64a04a,,,,,,,,,,,,,
executive_or_management,misc,a42cdfcf4ebd390cce08bd86d7184027429e73b5,,,,,,,,,,,,,
education,education,5f943d77e98aa705123801951cc3e7398f874e52,,,,,,,,,,,,,
engineer,tech,087453cea94aedf242da0905522140fb32647ce6,,,,,,,,,,,,,
marketing_sales,tech,9b7ce255d4e7aa1b75bb8bb9e419263e3d54cc45,,,,,,,,,,,,,
executive_or_management,tech,723d05cd2359be7086c4f9f313b853663cc5ee32,,,,,,,,,,,,,
engineer,tech,dbda3a7e8bf1ee967ab70d51cc28e4015e35d9bb,,,,,,,,,,,,,
misc,supplychain_manufacturing,04b8242011870a41a5de9b9e7c709e88722df476,,,,,,,,,,,,,
marketing_sales,tech,c6dd015716a94ab1d6a5d1f54205c6c014a39a0e,,,,,,,,,,,,,
executive_or_management,supplychain_manufacturing,5732ff135c05b6389a4218ecff54aec4b0afc80d,,,,,,,,,,,,,
executive_or_management,finance,b9344d8ec1814ac4f1eeee7dd1d968b84bd0fa42,,,,,,,,,,,,,
marketing_sales,misc,f2df8ca0b2dd55552d307a42acd642869c0200f5,,,,,,,,,,,,,
executive_or_management,tech,50cabdc12b755bfd7582e74652945092e4fd8295,,,,,,,,,,,,,
misc,consulting,33520408306cb2009c68ec2dbcf3702d9ec2283b,,,,,,,,,,,,,
misc,misc,3f315694af16085bebda3c6cd90c3f99a59e8152,,,,,,,,,,,,,
executive_or_management,misc,b43d459daa5443152feeb3cc8584ecfe5cb17913,,,,,,,,,,,,,
executive_or_management,consulting,69a3529f12ca16707706e8db5d9dbd4cd73d5ab6,,,,,,,,,,,,,
executive_or_management,legal,75a298ab34a0b2a34e1624d8c2b7739846866969,,,,,,,,,,,,,
misc,misc,c9e3d78da8d7fa42479998dc8e115216f829c9f0,,,,,,,,,,,,,
marketing_sales,misc,f74f6569512521bc9e34c4b9091aafd6d3849f33,,,,,,,,,,,,,
executive_or_management,misc,e6d33797f14c222e251ec262eb8cf827301cdbab,,,,,,,,,,,,,
engineer,tech,d365b74d378b58a4dbdd1c95acacb2b8841bfe45,,,,,,,,,,,,,
education,nonprofit_ngo,5c2074ccb5ee050287b97a9685008595c9514c4f,,,,,,,,,,,,,
marketing_sales,misc,fa1c60f1f46180250f1d5b4e294ba2ffe69589b7,,,,,,,,,,,,,
operations_supplychain,supplychain_manufacturing,4de9ccc7e19712b39d814fc3417ad6d1e5afbe3c,,,,,,,,,,,,,
executive_or_management,misc,52a8d8ea2ef0f172c2d3cf39db76f95a5ea4d406,,,,,,,,,,,,,
marketing_sales,consulting,7d1d0395f16388f288030565adf4574b5b293596,,,,,,,,,,,,,
executive_or_management,misc,38f494ddc4dfd51d70a1f40e786ab143e1ad53a5,,,,,,,,,,,,,
engineer,finance,ef1d252cf457557eb79b45789e83ab83b8011a1a,,,,,,,,,,,,,
engineer,government,b42f98e52bcf6983d0cc9435c1d596de89d8afcc,,,,,,,,,,,,,
misc,tech,2d6a5665b5d0ab8c8db734f7b719db25ae48483b,,,,,,,,,,,,,
engineer,tech,37f5ff27857050fffbc9fa3288bb30eae0b987b6,,,,,,,,,,,,,
finance,tech,2812413fb36419382f0675b12a2d36bf875fc41e,,,,,,,,,,,,,
executive_or_management,tech,9a978710d04d82f2f5cd6a5ce0372292bd2c5a16,,,,,,,,,,,,,
executive_or_management,tech,05835f0382d3a01994dcbda5cf1445ac43f817b5,,,,,,,,,,,,,
executive_or_management,tech,53a1ce79948bd0beebf61dc74875e78b53cff735,,,,,,,,,,,,,
operations_supplychain,tech,e980ff7442f0f778b7aef28880ee361d65ec3eb3,,,,,,,,,,,,,
misc,misc,301975716c3458322ce1871d606466bd737d0722,,,,,,,,,,,,,
misc,misc,3d2d786271f382a29efc81d7a70d5b9821e2b8b1,,,,,,,,,,,,,
engineer,finance,e35260ecf3252e75b7d361428cc745486435c323,,,,,,,,,,,,,
executive_or_management,tech,ec2ea359537512535e76faea6c2bf25ab8d32b50,,,,,,,,,,,,,
engineer,tech,5cbe812d42b2e6634cb4f6d83730036d5229fa7f,,,,,,,,,,,,,
engineer,government,05ddb8851f523e3bad7fe29507ad1c95104fcefa,,,,,,,,,,,,,
misc,misc,667f876264725631fecd0964e7abe13f408e0b2c,,,,,,,,,,,,,
operations_supplychain,tech,b67a2eeb96c46b8a1d6a7f3c932b92884648abf3,,,,,,,,,,,,,
executive_or_management,education,ff4e73ad499d9a747c5cb8a5b910ba489ea96ab0,,,,,,,,,,,,,
operations_supplychain,tech,ea55b58c97fd6664ea75d3bfd837f72c37d96b3d,,,,,,,,,,,,,
executive_or_management,misc,9f51373294effff76ce431c0170a73fe0cab05a0,,,,,,,,,,,,,
executive_or_management,misc,1df76c4769b58db0ba5c501466beccb707d77bf7,,,,,,,,,,,,,
executive_or_management,misc,6e07ca87418a63a9616f8d54c1878387e7e6b2dc,,,,,,,,,,,,,
misc,tech,e75b3dc2478ab60284d0501f0525e4bb191bb447,,,,,,,,,,,,,
executive_or_management,tech,adde6e98868806b8fad82d28d57713fa40984b3b,,,,,,,,,,,,,
executive_or_management,finance,cea3d066138b236b6b3b1591709e45af2df1c0d0,,,,,,,,,,,,,
executive_or_management,finance,c64675fe33fc2839b271479f60d3e6f41bab59b4,,,,,,,,,,,,,
executive_or_management,tech,984e58011f0b84c548c304953f26dee7e55f872f,,,,,,,,,,,,,
operations_supplychain,tech,2ac35f9e96a52954f423af364a916910d4638e3c,,,,,,,,,,,,,
marketing_sales,tech,5618330a0fe0fd2922076ad69bc9e87140be53cb,,,,,,,,,,,,,
engineer,finance,45f5309b4e9b55de6e64fff79056395613f86e19,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,56f3c8f1328df867e8827ee4f74f9b00d8f3110b,,,,,,,,,,,,,
misc,misc,9f613dbd081ee0eab2ab6a375ff135759f232600,,,,,,,,,,,,,
executive_or_management,tech,56fec1bc981af7e63861f2961fa0645910fdd4a6,,,,,,,,,,,,,
finance,finance,7bc22201ac00558f4d84bb654e5c9247b8d724a4,,,,,,,,,,,,,
executive_or_management,tech,52a7bd3e9a749b4c91977421232e5ff5c983c304,,,,,,,,,,,,,
marketing_sales,misc,69f08c133a4a8fb182ed9f43ee37762569029aed,,,,,,,,,,,,,
misc,tech,0a0c29602eb99b5a3bff3a1fb61faaf173062716,,,,,,,,,,,,,
education,education,a7423d019c1a17cd00fe7b6061be7ec2e368c968,,,,,,,,,,,,,
operations_supplychain,government,90f1430654e270527623460e924599e4a046c148,,,,,,,,,,,,,
engineer,tech,08aff91e0018aced7f4aa8a7c78089a2db1066d7,,,,,,,,,,,,,
executive_or_management,misc,22c37971d245f6f5355ecd35786bf9b66ad65d8e,,,,,,,,,,,,,
misc,misc,bcee52940163552c81dc0a9839f7ca2f50d77e86,,,,,,,,,,,,,
executive_or_management,nonprofit_ngo,da19f958075c976302c41b1f2cbaa7ddf1725b42,,,,,,,,,,,,,
executive_or_management,consulting,d649cb4fa8ad244031fa40bbb733f2c857f513ab,,,,,,,,,,,,,
misc,tech,6f223884a0f9daef66aec86bfaf2c9bc7fefaf91,,,,,,,,,,,,,
